Date,Open,High,Low,Close
12/26/2022,6.912%,6.935%,6.906%,6.906%
12/27/2022,6.906%,6.906%,6.900%,6.900%
12/28/2022,6.900%,6.903%,6.900%,6.900%
12/29/2022,6.900%,6.900%,6.894%,6.894%
12/30/2022,6.894%,6.922%,6.842%,6.842%
01/02/2023,6.842%,6.951%,6.842%,6.951%
01/03/2023,6.978%,6.978%,6.934%,6.941%
01/04/2023,6.941%,6.978%,6.934%,6.934%
01/05/2023,6.934%,6.935%,6.742%,6.935%
01/06/2023,6.935%,6.975%,6.935%,6.975%
01/09/2023,6.975%,6.975%,6.914%,6.928%
01/10/2023,6.928%,6.928%,6.884%,6.884%
01/11/2023,6.884%,6.885%,6.863%,6.870%
01/12/2023,6.870%,6.885%,6.870%,6.885%
01/13/2023,6.885%,6.885%,6.871%,6.871%
01/16/2023,6.871%,6.893%,6.871%,6.893%
01/17/2023,6.893%,6.923%,6.893%,6.923%
01/18/2023,6.923%,6.930%,6.908%,6.908%
01/19/2023,6.908%,7.293%,6.819%,7.293%
01/20/2023,7.293%,7.293%,6.834%,6.872%
01/23/2023,6.872%,6.909%,6.857%,6.872%
01/24/2023,6.872%,6.917%,6.849%,6.910%
01/25/2023,6.910%,6.933%,6.910%,6.925%
01/27/2023,6.925%,6.987%,6.925%,6.987%
01/30/2023,6.987%,7.091%,6.987%,7.091%
01/31/2023,7.091%,7.091%,6.991%,6.991%
02/01/2023,6.991%,7.003%,6.930%,6.930%
02/02/2023,6.930%,6.950%,6.874%,6.950%
02/03/2023,6.950%,6.950%,6.920%,6.920%
02/06/2023,6.920%,7.001%,6.920%,6.942%
02/07/2023,6.942%,6.975%,6.942%,6.959%
02/08/2023,6.959%,7.223%,6.959%,7.077%
02/09/2023,7.074%,7.107%,7.072%,7.084%
02/10/2023,7.084%,7.226%,7.084%,7.117%
02/13/2023,7.117%,7.266%,7.117%,7.149%
02/14/2023,7.149%,7.385%,7.149%,7.212%
02/15/2023,7.181%,7.219%,7.143%,7.182%
02/16/2023,7.205%,7.206%,7.167%,7.191%
02/17/2023,7.191%,7.261%,7.191%,7.261%
02/20/2023,7.261%,7.313%,7.186%,7.226%
02/21/2023,7.218%,7.235%,7.187%,7.225%
02/22/2023,7.225%,7.276%,7.225%,7.276%
02/23/2023,7.276%,7.277%,7.237%,7.237%
02/24/2023,7.229%,7.304%,7.229%,7.254%
02/27/2023,7.254%,7.321%,7.254%,7.297%
02/28/2023,7.297%,7.325%,7.297%,7.325%
03/01/2023,7.309%,7.379%,7.309%,7.358%
03/02/2023,7.326%,7.409%,7.326%,7.392%
03/03/2023,7.392%,7.392%,7.339%,7.372%
03/06/2023,7.388%,7.388%,7.333%,7.348%
03/08/2023,7.348%,7.434%,7.348%,7.434%
03/09/2023,7.434%,7.460%,7.377%,7.443%
03/10/2023,7.418%,7.423%,7.381%,7.381%
03/13/2023,7.381%,7.381%,7.239%,7.254%
03/14/2023,7.254%,7.254%,7.201%,7.201%
03/15/2023,7.209%,7.285%,7.209%,7.285%
03/16/2023,7.260%,7.303%,7.207%,7.207%
03/17/2023,7.207%,7.332%,7.207%,7.231%
03/20/2023,7.241%,7.241%,7.182%,7.182%
03/21/2023,7.241%,7.241%,7.218%,7.218%
03/22/2023,7.218%,7.218%,7.218%,7.218%
03/23/2023,7.218%,7.219%,7.185%,7.200%
03/24/2023,7.193%,7.200%,7.182%,7.182%
03/27/2023,7.179%,7.198%,7.179%,7.198%
03/28/2023,7.180%,7.233%,7.180%,7.220%
03/29/2023,7.229%,7.320%,7.229%,7.251%
03/31/2023,7.191%,7.194%,7.151%,7.151%
04/03/2023,7.149%,7.179%,7.127%,7.149%
04/05/2023,7.140%,7.140%,7.111%,7.120%
04/06/2023,7.126%,7.141%,6.992%,7.001%
04/10/2023,6.949%,6.949%,6.914%,6.949%
04/11/2023,6.949%,7.029%,6.941%,6.941%
04/12/2023,6.950%,6.986%,6.913%,6.924%
04/13/2023,6.922%,6.957%,6.922%,6.944%
04/17/2023,7.003%,7.003%,6.958%,6.962%
04/18/2023,6.962%,7.008%,6.936%,6.936%
04/19/2023,6.936%,6.946%,6.936%,6.937%
04/20/2023,6.937%,6.938%,6.929%,6.933%
04/21/2023,6.938%,6.976%,6.929%,6.940%
04/24/2023,6.944%,6.944%,6.940%,6.940%
04/25/2023,6.922%,6.950%,6.905%,6.941%
04/26/2023,6.936%,6.942%,6.919%,6.923%
04/27/2023,6.919%,7.042%,6.906%,6.906%
04/28/2023,6.906%,6.936%,6.906%,6.911%
05/01/2023,6.908%,6.908%,6.908%,6.908%
05/02/2023,6.908%,7.137%,6.908%,6.946%
05/03/2023,6.946%,6.946%,6.910%,6.910%
05/04/2023,6.905%,6.940%,6.866%,6.912%
05/08/2023,6.912%,6.959%,6.912%,6.941%
05/09/2023,6.959%,6.959%,6.913%,6.923%
05/10/2023,6.920%,6.931%,6.920%,6.931%
05/11/2023,6.931%,6.931%,6.905%,6.915%
05/12/2023,6.920%,6.920%,6.907%,6.917%
05/15/2023,6.907%,6.918%,6.889%,6.894%
05/16/2023,6.894%,6.918%,6.880%,6.880%
05/17/2023,6.871%,6.881%,6.852%,6.871%
05/18/2023,6.881%,6.881%,6.853%,6.877%
05/19/2023,6.872%,6.951%,6.867%,6.869%
05/22/2023,6.869%,7.068%,6.826%,6.843%
05/23/2023,6.843%,6.875%,6.788%,6.817%
05/24/2023,6.861%,6.876%,6.789%,6.798%
05/25/2023,6.789%,6.808%,6.789%,6.789%
05/26/2023,6.789%,6.878%,6.781%,6.781%
05/29/2023,6.859%,6.928%,6.859%,6.928%
05/30/2023,6.860%,6.860%,6.830%,6.830%
05/31/2023,6.820%,6.831%,6.820%,6.831%
06/01/2023,6.821%,6.866%,6.782%,6.789%
06/02/2023,6.782%,6.793%,6.781%,6.788%
06/05/2023,6.788%,6.834%,6.788%,6.834%
06/06/2023,6.834%,6.834%,6.824%,6.824%
06/07/2023,6.809%,6.809%,6.805%,6.805%
06/08/2023,6.805%,6.986%,6.805%,6.866%
06/09/2023,6.866%,6.868%,6.837%,6.868%
06/12/2023,6.838%,6.838%,6.838%,6.838%
06/13/2023,6.835%,6.839%,6.808%,6.818%
06/14/2023,6.818%,6.819%,6.814%,6.819%
06/15/2023,6.829%,6.840%,6.825%,6.825%
06/16/2023,6.830%,6.842%,6.827%,6.842%
06/19/2023,6.827%,6.874%,6.822%,6.822%
06/20/2023,6.812%,6.833%,6.812%,6.818%
06/21/2023,6.818%,7.000%,6.818%,6.834%
06/22/2023,6.834%,6.922%,6.824%,6.876%
06/23/2023,6.876%,6.889%,6.868%,6.868%
06/26/2023,6.886%,6.911%,6.886%,6.900%
06/27/2023,6.861%,7.063%,6.861%,7.063%
06/28/2023,6.877%,6.891%,6.848%,6.848%
06/30/2023,6.848%,7.008%,6.848%,7.008%
07/03/2023,7.008%,7.063%,7.008%,7.063%
07/04/2023,7.063%,7.063%,6.870%,6.870%
07/05/2023,6.870%,6.903%,6.870%,6.903%
07/06/2023,6.870%,6.870%,6.838%,6.838%
07/07/2023,6.881%,6.959%,6.881%,6.959%
07/10/2023,6.959%,6.959%,6.899%,6.899%
07/11/2023,6.899%,6.899%,6.883%,6.883%
07/12/2023,6.883%,6.960%,6.883%,6.960%
07/13/2023,6.960%,6.960%,6.872%,6.872%
07/14/2023,6.872%,7.006%,6.872%,7.006%
07/17/2023,6.962%,6.962%,6.907%,6.907%
07/18/2023,6.873%,6.907%,6.873%,6.907%
07/19/2023,6.907%,6.907%,6.907%,6.907%
07/20/2023,6.907%,7.359%,6.907%,7.359%
07/21/2023,7.359%,7.359%,6.908%,6.909%
07/24/2023,6.931%,6.966%,6.909%,6.909%
07/25/2023,6.895%,6.910%,6.895%,6.910%
07/26/2023,6.910%,6.910%,6.887%,6.887%
07/27/2023,6.910%,6.968%,6.910%,6.933%
07/28/2023,6.899%,7.085%,6.899%,6.969%
07/31/2023,6.970%,6.970%,6.941%,6.941%
08/01/2023,6.941%,6.970%,6.912%,6.912%
08/02/2023,6.959%,6.959%,6.959%,6.959%
08/03/2023,6.936%,7.030%,6.936%,7.030%
08/04/2023,7.030%,7.089%,7.030%,7.089%
08/07/2023,7.089%,7.089%,6.938%,6.938%
08/08/2023,6.938%,6.975%,6.903%,6.903%
08/09/2023,6.951%,7.011%,6.951%,7.011%
08/10/2023,7.011%,7.251%,7.011%,7.131%
08/11/2023,7.096%,7.157%,7.096%,7.157%
08/14/2023,7.050%,7.187%,7.050%,7.053%
08/15/2023,7.041%,7.041%,7.041%,7.041%
08/17/2023,7.041%,7.259%,7.041%,7.259%
08/18/2023,7.253%,7.253%,7.166%,7.166%
08/21/2023,7.107%,7.170%,7.107%,7.170%
08/22/2023,7.132%,7.171%,7.109%,7.109%
08/23/2023,7.109%,7.110%,7.017%,7.023%
08/24/2023,7.073%,7.146%,7.049%,7.074%
08/25/2023,7.074%,7.074%,7.052%,7.052%
08/28/2023,7.052%,7.053%,7.015%,7.015%
08/29/2023,7.015%,7.076%,7.015%,7.029%
08/30/2023,7.029%,7.079%,7.029%,7.029%
08/31/2023,7.054%,7.054%,7.030%,7.042%
09/01/2023,7.042%,7.042%,7.020%,7.020%
09/04/2023,7.020%,7.034%,7.020%,7.021%
09/05/2023,7.021%,7.022%,7.021%,7.022%
09/06/2023,7.022%,7.049%,7.022%,7.049%
09/07/2023,7.049%,7.049%,7.037%,7.037%
09/08/2023,7.063%,7.130%,7.063%,7.130%
09/11/2023,7.040%,7.055%,7.040%,7.055%
09/12/2023,7.055%,7.056%,7.042%,7.042%
09/13/2023,7.056%,7.137%,7.056%,7.137%
09/14/2023,7.137%,7.137%,7.058%,7.058%
09/15/2023,7.058%,7.089%,7.058%,7.075%
09/18/2023,7.075%,7.142%,7.075%,7.078%
09/20/2023,7.078%,7.079%,7.078%,7.079%
09/21/2023,7.079%,7.149%,7.079%,7.081%
09/22/2023,7.108%,7.154%,7.108%,7.154%
09/25/2023,7.085%,7.155%,7.085%,7.155%
09/26/2023,7.155%,7.157%,7.155%,7.157%
09/27/2023,7.157%,7.161%,7.090%,7.090%
09/28/2023,7.090%,7.161%,7.090%,7.157%
09/29/2023,7.157%,7.157%,7.125%,7.125%
10/01/2023,7.125%,7.125%,7.125%,7.125%
10/03/2023,7.125%,7.127%,7.125%,7.127%
10/04/2023,7.127%,7.300%,7.127%,7.272%
10/05/2023,7.272%,7.272%,7.144%,7.144%
10/06/2023,7.159%,7.159%,7.159%,7.159%
10/09/2023,7.211%,7.211%,7.177%,7.177%
10/10/2023,7.177%,7.177%,7.135%,7.135%
10/11/2023,7.135%,7.166%,7.116%,7.140%
10/12/2023,7.140%,7.260%,7.140%,7.260%
10/13/2023,7.260%,7.263%,7.151%,7.151%
10/16/2023,7.151%,7.165%,7.151%,7.165%
10/17/2023,7.165%,7.182%,7.151%,7.151%
10/18/2023,7.151%,7.153%,7.151%,7.153%
10/19/2023,7.153%,7.216%,7.152%,7.201%
10/20/2023,7.216%,7.216%,7.154%,7.154%
10/23/2023,7.154%,7.154%,7.134%,7.150%
10/24/2023,7.150%,7.150%,7.134%,7.134%
10/25/2023,7.134%,7.152%,7.129%,7.129%
10/26/2023,7.121%,7.150%,7.121%,7.131%
10/27/2023,7.131%,7.156%,7.129%,7.129%
10/30/2023,7.129%,7.129%,7.129%,7.129%
10/31/2023,7.129%,7.131%,7.129%,7.131%
11/01/2023,7.131%,7.133%,7.125%,7.125%
11/02/2023,7.133%,7.133%,7.095%,7.095%
11/03/2023,7.095%,7.125%,7.092%,7.125%
11/06/2023,7.121%,7.121%,7.086%,7.086%
11/07/2023,7.086%,7.092%,7.086%,7.092%
11/08/2023,7.090%,7.090%,7.082%,7.082%
11/09/2023,7.082%,7.092%,7.082%,7.084%
11/10/2023,7.084%,7.090%,7.084%,7.090%
11/13/2023,7.090%,7.144%,7.090%,7.111%
11/15/2023,7.111%,7.111%,7.092%,7.092%
11/16/2023,7.092%,7.092%,7.081%,7.081%
11/17/2023,7.081%,7.092%,7.081%,7.092%
11/20/2023,7.092%,7.092%,7.089%,7.089%
11/21/2023,7.161%,7.161%,7.087%,7.092%
11/22/2023,7.087%,7.374%,7.087%,7.374%
11/23/2023,7.374%,7.374%,7.184%,7.184%
11/24/2023,7.166%,7.195%,7.166%,7.195%
11/26/2023,7.195%,7.195%,7.195%,7.195%
11/28/2023,7.195%,7.215%,7.143%,7.143%
11/29/2023,7.143%,7.218%,7.143%,7.164%
11/30/2023,7.110%,7.167%,7.110%,7.126%
12/01/2023,7.126%,7.175%,7.126%,7.138%
12/04/2023,7.138%,7.178%,7.138%,7.178%
12/05/2023,7.141%,7.237%,7.141%,7.199%
12/06/2023,7.162%,7.202%,7.162%,7.184%
12/07/2023,7.184%,7.243%,7.184%,7.196%
12/08/2023,7.168%,7.309%,7.168%,7.309%
12/11/2023,7.281%,7.281%,7.190%,7.190%
12/12/2023,7.183%,7.183%,7.179%,7.179%
12/13/2023,7.158%,7.256%,7.158%,7.256%
12/14/2023,7.205%,7.205%,7.187%,7.187%
12/15/2023,7.187%,7.227%,7.187%,7.227%
12/18/2023,7.227%,7.310%,7.227%,7.310%
12/19/2023,7.090%,7.240%,7.090%,7.093%
12/20/2023,7.093%,7.207%,7.093%,7.207%
12/21/2023,7.207%,7.207%,7.063%,7.063%
12/22/2023,7.063%,7.187%,7.063%,7.187%
12/24/2023,7.187%,7.187%,7.187%,7.187%
12/26/2023,7.187%,7.187%,7.116%,7.116%
12/27/2023,7.079%,7.119%,7.079%,7.119%
12/28/2023,7.119%,7.197%,7.119%,7.197%
12/29/2023,7.123%,7.123%,7.085%,7.085%
01/01/2024,7.085%,7.133%,7.085%,7.133%
01/02/2024,7.133%,7.133%,7.046%,7.046%
01/03/2024,7.046%,7.080%,7.038%,7.080%
01/04/2024,7.080%,7.143%,7.080%,7.143%
01/05/2024,7.143%,7.143%,7.074%,7.074%
01/08/2024,7.074%,7.081%,7.074%,7.081%
01/09/2024,7.081%,7.122%,7.077%,7.077%
01/10/2024,7.062%,7.065%,7.038%,7.038%
01/11/2024,7.038%,7.061%,7.038%,7.061%
01/12/2024,7.045%,7.063%,7.025%,7.063%
01/15/2024,7.040%,7.043%,7.040%,7.043%
01/16/2024,7.043%,7.047%,7.031%,7.031%
01/17/2024,7.031%,7.050%,7.031%,7.031%
01/18/2024,7.027%,7.046%,7.027%,7.046%
01/19/2024,7.038%,7.087%,7.038%,7.087%
01/21/2024,7.071%,7.071%,7.071%,7.071%
01/23/2024,7.071%,7.071%,7.055%,7.055%
01/24/2024,7.047%,7.097%,7.047%,7.097%
01/25/2024,7.096%,7.096%,7.096%,7.096%
01/29/2024,7.096%,7.194%,7.096%,7.194%
01/30/2024,7.060%,7.060%,7.052%,7.060%
01/31/2024,7.060%,7.119%,7.040%,7.040%
02/01/2024,7.038%,7.038%,7.036%,7.036%
02/02/2024,7.036%,7.036%,7.014%,7.014%
02/05/2024,7.014%,7.014%,7.014%,7.014%
02/06/2024,7.014%,7.101%,7.014%,7.101%
02/07/2024,7.005%,7.041%,7.005%,7.041%
02/08/2024,7.041%,7.068%,7.026%,7.026%
02/09/2024,7.020%,7.111%,7.020%,7.079%
02/12/2024,7.047%,7.103%,7.047%,7.067%
02/13/2024,7.073%,7.111%,7.073%,7.080%
02/14/2024,7.086%,7.179%,7.086%,7.131%
02/15/2024,7.115%,7.115%,7.094%,7.094%
02/16/2024,7.094%,7.094%,7.084%,7.084%
02/20/2024,7.113%,7.113%,7.072%,7.072%
02/21/2024,7.055%,7.075%,7.034%,7.051%
02/22/2024,7.051%,7.079%,7.038%,7.038%
02/23/2024,7.030%,7.091%,7.030%,7.049%
02/26/2024,7.057%,7.136%,7.051%,7.051%
02/27/2024,7.045%,7.223%,7.040%,7.040%
02/28/2024,7.040%,7.060%,7.040%,7.052%
02/29/2024,7.052%,7.068%,7.043%,7.043%
03/01/2024,7.043%,7.114%,7.043%,7.114%
03/04/2024,7.114%,7.168%,7.114%,7.168%
03/05/2024,7.168%,7.168%,7.045%,7.045%
03/06/2024,7.045%,7.049%,7.040%,7.040%
03/07/2024,7.040%,7.060%,7.040%,7.056%
03/11/2024,7.060%,7.081%,7.060%,7.081%
03/12/2024,7.081%,7.081%,7.055%,7.055%
03/13/2024,7.055%,7.076%,7.055%,7.076%
03/14/2024,7.085%,7.089%,7.072%,7.080%
03/15/2024,7.080%,7.119%,7.080%,7.119%
03/18/2024,7.101%,7.121%,7.101%,7.121%
03/19/2024,7.121%,7.136%,7.114%,7.125%
03/20/2024,7.118%,7.131%,7.114%,7.114%
03/21/2024,7.114%,7.127%,7.107%,7.107%
03/22/2024,7.091%,7.126%,7.090%,7.108%
03/24/2024,7.108%,7.108%,7.108%,7.108%
03/26/2024,7.108%,7.148%,7.108%,7.119%
03/27/2024,7.112%,7.112%,7.110%,7.110%
03/28/2024,7.117%,7.152%,7.080%,7.152%
03/31/2024,7.089%,7.089%,7.089%,7.089%
04/02/2024,7.089%,7.089%,7.066%,7.066%
04/03/2024,7.066%,7.066%,7.050%,7.050%
04/04/2024,7.046%,7.057%,7.021%,7.039%
04/05/2024,7.039%,7.051%,7.039%,7.051%
04/08/2024,7.051%,7.096%,7.051%,7.078%
04/10/2024,7.078%,7.105%,7.069%,7.069%
04/12/2024,7.069%,7.247%,7.069%,7.247%
04/15/2024,7.247%,7.247%,7.031%,7.031%
04/16/2024,7.040%,7.067%,7.040%,7.067%
04/18/2024,7.067%,7.067%,7.044%,7.044%
04/19/2024,7.058%,7.150%,7.058%,7.104%
04/22/2024,7.150%,7.202%,7.150%,7.202%
04/23/2024,7.202%,7.202%,7.075%,7.075%
04/24/2024,7.075%,7.080%,7.075%,7.080%
04/25/2024,7.080%,7.112%,7.080%,7.112%
04/26/2024,7.112%,7.221%,7.112%,7.221%
04/29/2024,7.221%,7.221%,7.093%,7.093%
04/30/2024,7.064%,7.074%,7.054%,7.054%
05/02/2024,7.054%,7.107%,7.054%,7.069%
05/03/2024,7.059%,7.083%,7.059%,7.078%
05/06/2024,7.078%,7.078%,7.063%,7.063%
05/07/2024,7.058%,7.060%,7.053%,7.053%
05/08/2024,7.060%,7.077%,7.060%,7.077%
05/09/2024,7.077%,7.082%,7.077%,7.082%
05/10/2024,7.096%,7.096%,7.077%,7.077%
05/13/2024,7.077%,7.081%,7.072%,7.072%
05/14/2024,7.072%,7.086%,7.072%,7.076%
05/15/2024,7.067%,7.071%,7.067%,7.071%
05/16/2024,7.071%,7.071%,7.046%,7.046%
05/17/2024,7.046%,7.071%,7.046%,7.071%
05/19/2024,7.071%,7.071%,7.071%,7.071%
05/21/2024,7.071%,7.101%,7.040%,7.040%
05/22/2024,7.040%,7.060%,7.030%,7.030%
05/24/2024,7.030%,7.030%,7.004%,7.004%
05/27/2024,7.004%,7.009%,7.004%,7.004%
05/28/2024,7.009%,7.034%,7.009%,7.024%
05/29/2024,7.024%,7.039%,7.024%,7.039%
05/30/2024,7.039%,7.039%,7.039%,7.039%
05/31/2024,7.059%,7.059%,7.013%,7.013%
06/03/2024,7.023%,7.023%,7.017%,7.017%
06/04/2024,7.017%,7.168%,7.017%,7.168%
06/05/2024,7.168%,7.168%,7.048%,7.048%
06/06/2024,7.048%,7.048%,7.019%,7.019%
06/07/2024,7.012%,7.058%,7.012%,7.058%
06/10/2024,7.006%,7.011%,7.006%,7.011%
06/11/2024,7.000%,7.005%,7.000%,7.005%
06/12/2024,7.005%,7.010%,6.989%,6.989%
06/13/2024,7.000%,7.005%,6.984%,6.984%
06/14/2024,6.984%,6.997%,6.984%,6.992%
06/16/2024,6.992%,6.992%,6.992%,6.992%
06/18/2024,6.992%,7.007%,6.983%,6.983%
06/19/2024,6.983%,6.995%,6.979%,6.979%
06/20/2024,6.974%,7.003%,6.974%,6.984%
06/21/2024,6.962%,6.998%,6.962%,6.998%
06/24/2024,6.987%,7.057%,6.981%,6.981%
06/25/2024,6.975%,6.983%,6.975%,6.980%
06/26/2024,6.952%,6.979%,6.952%,6.957%
06/27/2024,6.957%,7.006%,6.957%,7.006%
06/28/2024,6.973%,6.987%,6.973%,6.984%
07/01/2024,6.965%,6.965%,6.958%,6.958%
07/02/2024,6.958%,6.993%,6.958%,6.963%
07/03/2024,6.963%,6.968%,6.951%,6.951%
07/04/2024,6.946%,6.962%,6.925%,6.928%
07/05/2024,6.922%,6.953%,6.922%,6.925%
07/08/2024,6.934%,7.015%,6.918%,6.918%
07/09/2024,6.918%,6.940%,6.918%,6.935%
07/10/2024,6.929%,6.957%,6.917%,6.939%
07/11/2024,6.922%,6.939%,6.913%,6.913%
07/12/2024,6.916%,6.930%,6.916%,6.930%
07/15/2024,6.930%,6.958%,6.930%,6.947%
07/16/2024,6.935%,6.935%,6.922%,6.922%
07/18/2024,6.904%,6.915%,6.897%,6.897%
07/22/2024,6.908%,6.908%,6.884%,6.896%
07/23/2024,6.896%,6.964%,6.896%,6.904%
07/24/2024,6.964%,6.964%,6.905%,6.909%
07/25/2024,6.897%,6.897%,6.854%,6.854%
07/26/2024,6.854%,6.871%,6.854%,6.854%
07/29/2024,6.871%,6.871%,6.862%,6.862%
07/30/2024,6.844%,6.862%,6.844%,6.850%
07/31/2024,6.838%,6.867%,6.831%,6.831%
08/01/2024,6.831%,6.836%,6.831%,6.836%
08/02/2024,6.836%,6.836%,6.789%,6.789%
08/05/2024,6.820%,6.820%,6.782%,6.782%
08/06/2024,6.782%,6.799%,6.782%,6.799%
08/07/2024,6.799%,6.841%,6.791%,6.791%
08/08/2024,6.791%,6.871%,6.791%,6.871%
08/09/2024,6.871%,6.871%,6.749%,6.774%
08/12/2024,6.774%,6.791%,6.774%,6.779%
08/13/2024,6.766%,7.834%,6.766%,7.834%
08/14/2024,7.834%,7.834%,6.781%,6.781%
08/16/2024,6.781%,6.924%,6.751%,6.751%
08/19/2024,6.796%,6.796%,6.788%,6.788%
08/20/2024,6.788%,6.794%,6.742%,6.742%
08/21/2024,6.755%,6.773%,6.747%,6.747%
08/22/2024,6.747%,6.752%,6.746%,6.746%
08/23/2024,6.746%,6.754%,6.728%,6.754%
08/26/2024,6.754%,6.760%,6.753%,6.753%
08/27/2024,6.760%,6.760%,6.735%,6.752%
08/28/2024,6.752%,6.767%,6.744%,6.744%
08/29/2024,6.744%,6.782%,6.742%,6.782%
08/30/2024,6.782%,6.782%,6.732%,6.739%
09/02/2024,6.739%,6.805%,6.739%,6.748%
09/03/2024,6.741%,6.797%,6.741%,6.797%
09/04/2024,6.763%,6.763%,6.748%,6.748%
09/05/2024,6.748%,6.767%,6.748%,6.767%
09/06/2024,6.764%,6.764%,6.756%,6.756%
09/09/2024,6.770%,6.844%,6.770%,6.844%
09/10/2024,6.844%,6.844%,6.767%,6.767%
09/11/2024,6.764%,6.793%,6.759%,6.759%
09/12/2024,6.769%,6.778%,6.737%,6.737%
09/13/2024,6.750%,6.750%,6.702%,6.702%
09/16/2024,6.702%,6.717%,6.702%,6.717%
09/17/2024,6.731%,6.731%,6.671%,6.671%
09/19/2024,6.685%,6.705%,6.634%,6.634%
09/20/2024,6.634%,6.696%,6.634%,6.696%
09/23/2024,6.696%,6.696%,6.669%,6.684%
09/24/2024,6.698%,6.936%,6.682%,6.682%
09/25/2024,6.682%,6.797%,6.673%,6.673%
09/26/2024,6.673%,6.715%,6.664%,6.664%
09/27/2024,6.657%,6.862%,6.657%,6.659%
09/30/2024,6.703%,6.753%,6.659%,6.753%
10/01/2024,6.653%,6.713%,6.653%,6.713%
10/03/2024,6.706%,6.706%,6.622%,6.622%
10/04/2024,6.622%,6.654%,6.593%,6.608%
10/07/2024,6.608%,6.682%,6.608%,6.682%
10/08/2024,6.682%,6.682%,6.566%,6.566%
10/09/2024,6.566%,6.579%,6.566%,6.579%
10/10/2024,6.594%,6.594%,6.579%,6.585%
10/11/2024,6.577%,6.596%,6.577%,6.586%
10/14/2024,6.602%,6.607%,6.560%,6.568%
10/15/2024,6.568%,6.598%,6.568%,6.598%
10/16/2024,6.590%,6.603%,6.590%,6.592%
10/17/2024,6.592%,6.625%,6.592%,6.625%
10/18/2024,6.625%,6.625%,6.595%,6.595%
10/21/2024,6.587%,6.601%,6.587%,6.601%
10/22/2024,6.633%,6.633%,6.607%,6.607%
10/23/2024,6.607%,6.743%,6.607%,6.743%
10/24/2024,6.695%,6.832%,6.695%,6.832%
10/25/2024,6.832%,6.832%,6.671%,6.671%
10/28/2024,6.671%,6.694%,6.671%,6.694%
10/29/2024,6.694%,6.701%,6.694%,6.701%
10/30/2024,6.701%,6.701%,6.701%,6.701%
10/31/2024,6.701%,6.728%,6.701%,6.711%
11/04/2024,6.711%,6.735%,6.701%,6.701%
11/05/2024,6.701%,6.701%,6.674%,6.674%
11/06/2024,6.674%,6.749%,6.674%,6.749%
11/07/2024,6.749%,6.749%,6.722%,6.722%
11/08/2024,6.670%,6.764%,6.670%,6.764%
11/11/2024,6.764%,6.874%,6.764%,6.874%
11/12/2024,6.874%,6.874%,6.865%,6.865%
11/13/2024,6.599%,6.599%,6.588%,6.588%
11/14/2024,6.623%,6.855%,6.623%,6.855%
11/18/2024,6.855%,6.855%,6.686%,6.690%
11/19/2024,6.686%,6.701%,6.686%,6.701%
11/20/2024,6.701%,6.701%,6.701%,6.701%
11/21/2024,6.701%,6.701%,6.680%,6.680%
11/22/2024,6.717%,6.717%,6.704%,6.706%
11/25/2024,6.722%,6.748%,6.722%,6.748%
11/26/2024,6.748%,6.756%,6.728%,6.728%
11/27/2024,6.738%,6.765%,6.738%,6.765%
11/28/2024,6.765%,6.773%,6.715%,6.715%
11/29/2024,6.715%,6.798%,6.715%,6.798%
12/02/2024,6.798%,6.798%,6.639%,6.639%
12/03/2024,6.632%,6.641%,6.632%,6.641%
12/04/2024,6.641%,6.643%,6.641%,6.643%
12/05/2024,6.643%,6.645%,6.629%,6.645%
12/06/2024,6.637%,6.731%,6.629%,6.651%
12/09/2024,6.667%,6.693%,6.649%,6.649%
12/10/2024,6.649%,6.695%,6.639%,6.639%
12/11/2024,6.635%,6.697%,6.635%,6.657%
12/12/2024,6.657%,6.699%,6.657%,6.687%
12/13/2024,6.693%,6.697%,6.667%,6.689%
12/16/2024,6.697%,6.699%,6.669%,6.669%
12/17/2024,6.671%,6.696%,6.669%,6.677%
12/18/2024,6.677%,6.694%,6.677%,6.692%
12/19/2024,6.692%,6.755%,6.692%,6.739%
12/20/2024,6.755%,6.755%,6.749%,6.753%
12/23/2024,6.753%,6.753%,6.723%,6.723%
12/24/2024,6.723%,6.736%,6.723%,6.733%
12/26/2024,6.731%,6.746%,6.731%,6.744%
12/27/2024,6.744%,6.761%,6.744%,6.761%
12/30/2024,6.753%,6.753%,6.745%,6.745%
12/31/2024,6.745%,6.745%,6.739%,6.739%
01/01/2025,6.722%,6.749%,6.722%,6.741%
01/02/2025,6.716%,6.718%,6.694%,6.718%
01/03/2025,6.718%,6.750%,6.718%,6.750%
01/06/2025,6.742%,6.755%,6.719%,6.755%
01/07/2025,6.755%,6.755%,6.713%,6.713%
01/08/2025,6.730%,6.730%,6.689%,6.689%
01/09/2025,6.698%,6.698%,6.675%,6.675%
01/10/2025,6.679%,6.724%,6.679%,6.707%
01/13/2025,6.707%,6.851%,6.707%,6.752%
01/14/2025,6.769%,6.798%,6.729%,6.729%
01/15/2025,6.712%,6.712%,6.706%,6.706%
01/16/2025,6.706%,6.706%,6.691%,6.691%
01/17/2025,6.691%,6.691%,6.650%,6.650%
01/20/2025,6.650%,6.700%,6.650%,6.665%
01/21/2025,6.665%,6.665%,6.659%,6.659%
01/22/2025,6.766%,6.766%,6.652%,6.652%
01/23/2025,6.652%,6.707%,6.652%,6.655%
01/24/2025,6.624%,6.662%,6.613%,6.662%
01/27/2025,6.662%,6.662%,6.637%,6.637%
