"ticker","date","close_price","open_price","volume","high_price","low_price","abs_change","pct_change","action","stop_loss","take_profit","signal_strength","limit_order","current_price","rsi","macd","macd_signal","macd_hist","vwap","bol_bands","sma","crsi","klinger","keltner","cmo","reason","time","diff"
"JSWSTEEL","2025-12-10T15:29:28+05:30","1096.9","1096.75","30.0","1096.9","1095.0","0.0","0.0","HOLD","0.0","0.0","0.0","0.0","1096.9","49.41740069838987","0.4997028914151542","0.42380592500790526","0.07589696640724897","1099.5480347828372","[1104.152855510136,1106.262144489864]","[1105.2075,1104.3980000000004]","47.07576381328246","[-12.823663659948892,-15.891948434506068,3.068284774557176]","[1096.8134232359848,1101.4277089502705,1092.1991375216992]","1.000000000001387","""macd says BUY, bb_low says BUY, klinger says BUY, sma_trend says BUY, ""","1765438858760","1"
"NESTLEIND","2025-12-10T15:29:31+05:30","1208.6","1208.3","44.0","1208.6","1208.3","0.0","0.0","HOLD","0.0","0.0","0.0","0.0","1208.6","47.021417176623345","0.5422746141291555","0.5289766505734472","0.013297963555708224","1208.7662687033564","[1212.198855016699,1214.3561449833007]","[1213.2775,1212.1779999999997]","46.2696186582394","[-9.2517107877097,-10.6900022519083,1.438291464198599]","[1208.784205489156,1211.9413483462988,1205.6270626320131]","-1.2048192771129225","""macd says BUY, bb_low says BUY, klinger says BUY, sma_trend says BUY, ""","1765438858760","1"
"INFY","2025-12-10T15:28:29+05:30","1585.0","1584.0","801.0","1585.0","1583.5","0.0","0.0","HOLD","0.0","0.0","0.0","0.0","1585.0","52.44931816105517","0.3370008274009706","0.30496295324559","0.03203787415538062","1591.2675096954215","[1593.936979328035,1595.6180206719644]","[1594.7774999999997,1594.2950000000003]","46.870322579047574","[117.67414031687858,-110.44392710624533,228.1180674231239]","[1584.5183283456429,1588.546899774214,1580.4897569170714]","13.846153846155245","""macd says BUY, bb_low says BUY, klinger says BUY, sma_trend says BUY, ""","1765438858760","1"
"LTTS","2025-12-10T15:28:38+05:30","3982.45","3995.1","231.0","3995.1","3982.45","0.0","0.0","HOLD","0.0","0.0","0.0","0.0","3982.45","36.90173562695377","1.29413208491178","1.1893901232344146","0.10474196167736548","4002.5829676129983","[4020.175744466987,4025.044255533012]","[4022.61,4020.268999999999]","41.336152758916064","[39.28616363012742,79.8330981385464,-40.546934508418985]","[3988.621912113787,4001.636197828073,3975.607626399501]","-24.485981308411898","""macd says BUY, rsi says BUY, bb_low says BUY, sma_trend says BUY, klinger says SELL, ""","1765438858760","1"
"MARUTI","2025-12-10T15:28:44+05:30","82.62","82.62","0.0","82.62","82.62","0.0","0.0","HOLD","0.0","0.0","0.0","0.0","82.62","62.03478266165822","0.04350033932452391","0.0610596336598022","-0.017559294335278294","82.03351830331202","[82.98,82.98]","[82.98,82.8212]","43.99768853024989","[13.08424164763158,13.58808828454769,-0.5038466369161103]","[82.24772187193341,83.22629330050484,81.26915044336198]","13.25301204819273","""""","1765438858760","1"
"NTPC","2025-12-10T15:29:12+05:30","321.35","321.4","160.0","321.4","321.35","0.0","0.0","HOLD","0.0","0.0","0.0","0.0","321.35","48.537503322436855","0.2461032083987789","0.18183453259507384","0.06426867580370504","321.61728210596067","[322.02639054154344,323.1936094584566]","[322.61,322.287]","48.74312104076035","[-198.62908958465957,-127.40522868636371,-71.22386089829584]","[321.42335384860445,322.4662109914616,320.3804967057473]","-19.999999999998863","""macd says BUY, bb_low says BUY, sma_trend says BUY, klinger says SELL, ""","1765438858760","1"
"INFY","2025-12-10T15:28:29+05:30","1585.0","1584.0","801.0","1585.0","1583.5","0.0","0.0","HOLD","0.0","0.0","0.0","0.0","1585.0","52.44931816105517","0.3370008274009706","0.30496295324559","0.03203787415538062","1591.2675096954215","[1593.936979328035,1595.6180206719644]","[1594.7774999999997,1594.2950000000003]","46.870322579047574","[117.67414031687858,-110.44392710624533,228.1180674231239]","[1584.5183283456429,1588.546899774214,1580.4897569170714]","13.846153846155245","""macd says BUY, bb_low says BUY, klinger says BUY, sma_trend says BUY, ""","1765438858760","1"
"HDFCBANK","2025-12-10T15:29:56+05:30","992.0","992.0","1.0","992.0","992.0","0.0","0.0","HOLD","0.0","0.0","0.0","0.0","992.0","64.57665039650462","0.45579880693128416","0.3270341520157882","0.12876465491549594","988.7509517569234","[989.7478915349026,992.0621084650974]","[990.905,990.348]","54.79285362522584","[336.0489946974832,336.4812872558487,-0.43229255836553193]","[990.7718982575484,993.2004696861196,988.3433268289768]","52.000000000001634","""macd says BUY, sma_trend says BUY, rsi says SELL, klinger says SELL, cmo says SELL, ""","1765438858760","1"
"RELIANCE","2025-12-10T15:29:50+05:30","1533.2","1535.1","3.0","1535.1","1533.2","0.0","0.0","HOLD","0.0","0.0","0.0","0.0","1533.2","31.613442085833157","0.5254454788132534","0.5528499455573777","-0.027404466744124223","1536.6432182797814","[1537.6589642867496,1538.8910357132506]","[1538.275,0.0]","45.651533026865515","[-148.56618349450127,117.31742387081827,-265.88360736531956]","[1535.340575862141,1540.919147290712,1529.7620044335697]","-55.81395348837363","""rsi says BUY, bb_low says BUY, sma_trend says BUY, cmo says BUY, macd says SELL, klinger says SELL, ""","1765438858760","1"
"INFY","2025-12-10T15:28:29+05:30","1585.0","1584.0","801.0","1585.0","1583.5","0.0","0.0","HOLD","0.0","0.0","0.0","0.0","1585.0","52.54296346140554","0.6443249585729518","0.5132996359259678","0.13102532264698397","1584.852746911309","[1583.5212863052077,1586.318713694793]","[1584.92,0.0]","43.25872893709226","[1091.7576284816364,867.777863921614,223.97976456002243]","[1584.4959399720483,1588.5245114006198,1580.4673685434773]","13.846153846155245","""macd says BUY, klinger says BUY, sma_trend says BUY, ""","1765438858760","1"
"TECHM","2025-12-10T15:29:22+05:30","1549.0","1551.5","121.0","1551.5","1549.0","0.0","0.0","HOLD","0.0","0.0","0.0","0.0","1549.0","39.21414098779233","0.919205775452383","0.8010639962117816","0.11814177924060144","1555.3611902400153","[1563.0875899796451,1567.6024100203558]","[1565.3450000000005,1563.9479999999994]","43.021882892352146","[-27.517036097538607,-21.916776619537305,-5.600259478001302]","[1550.47397604115,1555.5739760411498,1545.37397604115]","-23.469387755101685","""macd says BUY, rsi says BUY, bb_low says BUY, sma_trend says BUY, klinger says SELL, ""","1765438858760","1"
"ITC","2025-12-10T15:28:32+05:30","403.05","403.25","1470.0","403.5","403.05","0.0","0.0","HOLD","0.0","0.0","0.0","0.0","403.05","47.1979235132737","0.0771152153789103","0.05928881447632771","0.017826400902582598","403.3563000415583","[403.47088465474707,403.8091153452528]","[403.63999999999993,403.5210000000001]","47.57640709554486","[-156.76692293860845,-316.71898367677807,159.95206073816962]","[403.11372772254066,404.0065848653978,402.2208705796835]","3.030303030303657","""macd says BUY, bb_low says BUY, klinger says BUY, sma_trend says BUY, ""","1765438858760","1"
"INFY","2025-12-10T15:28:29+05:30","1585.0","1584.0","801.0","1585.0","1583.5","0.0","0.0","HOLD","0.0","0.0","0.0","0.0","1585.0","52.44931816105517","0.3370008274009706","0.30496295324559","0.03203787415538062","1591.2675096954215","[1593.936979328035,1595.6180206719644]","[1594.7774999999997,1594.2950000000003]","46.870322579047574","[117.67414031687858,-110.44392710624533,228.1180674231239]","[1584.5183283456429,1588.546899774214,1580.4897569170714]","13.846153846155245","""macd says BUY, bb_low says BUY, klinger says BUY, sma_trend says BUY, ""","1765438858760","1"
"BHARTIARTL","2025-12-10T15:28:26+05:30","2067.3","2065.2","1289.0","2067.3","2064.65","0.0","0.0","HOLD","0.0","0.0","0.0","0.0","2067.3","49.93934885271452","1.831858856684903","1.752565792172129","0.07929306451277407","2072.539067945626","[2072.8524026329096,2079.9775973670903]","[2076.415,2072.798]","49.96030012803367","[208.4182925261772,40.06651969358636,168.35177283259085]","[2066.802381783624,2072.5666674979097,2061.038096069338]","-8.896797153024796","""macd says BUY, bb_low says BUY, klinger says BUY, sma_trend says BUY, ""","1765438858760","1"
"BHARTIARTL","2025-12-10T15:28:26+05:30","2067.3","2065.2","1289.0","2067.3","2064.65","0.0","0.0","HOLD","0.0","0.0","0.0","0.0","2067.3","50.01006155664042","0.6524338862950572","0.6581604904093511","-0.005726604114293932","2075.9990599405182","[2082.959623628348,2085.135376371654]","[2084.0475000000006,2082.5609999999992]","50.03990211808975","[177.02052846272045,1.3468973449297756,175.67363111779068]","[2066.803686941372,2072.5679726556577,2061.039401227086]","-8.896797153024796","""bb_low says BUY, klinger says BUY, sma_trend says BUY, macd says SELL, ""","1765438858760","1"
"INFY","2025-12-10T15:28:29+05:30","1585.0","1584.0","801.0","1585.0","1583.5","0.0","0.0","HOLD","0.0","0.0","0.0","0.0","1585.0","52.44931816105517","0.3370008274009706","0.30496295324559","0.03203787415538062","1591.2675096954215","[1593.936979328035,1595.6180206719644]","[1594.7774999999997,1594.2950000000003]","46.870322579047574","[117.67414031687858,-110.44392710624533,228.1180674231239]","[1584.5183283456429,1588.546899774214,1580.4897569170714]","13.846153846155245","""macd says BUY, bb_low says BUY, klinger says BUY, sma_trend says BUY, ""","1765438858760","1"
"SUNPHARMA","2025-12-10T15:28:51+05:30","1789.45","1787.0","532.0","1790.0","1785.1","0.0","0.0","HOLD","0.0","0.0","0.0","0.0","1789.45","63.67795468297188","1.005619115947411","0.8160706423052951","0.1895484736421159","1784.386165844992","[1784.8939860015766,1790.0910139984226]","[1787.4924999999996,1786.1810000000005]","48.928744051928","[-134.8940482164876,-163.577912223081,28.68386400659341]","[1787.1201281759795,1793.4701281759797,1780.7701281759794]","66.66666666666437","""macd says BUY, klinger says BUY, sma_trend says BUY, rsi says SELL, cmo says SELL, ""","1765438858760","1"
"ICICIBANK","2025-12-10T15:29:59+05:30","1365.5","1365.5","0.0","1365.5","1365.5","0.0","0.0","HOLD","0.0","0.0","0.0","0.0","1365.5","69.58358150263618","0.44025819349371886","0.4608699303561082","-0.02061173686238932","1364.897011650419","[1370.6650892928328,1371.7849107071663]","[1371.2249999999997,1370.0650000000005]","55.645058487914376","[2032.4220035076676,1588.374714170177,444.0472893374906]","[1363.9944456342755,1366.9587313485615,1361.03015991999]","36.000000000000725","""""","1765438858760","1"
"TCS","2025-12-10T15:29:53+05:30","3187.95","3187.95","0.0","3187.95","3187.95","0.0","0.0","HOLD","0.0","0.0","0.0","0.0","3187.95","50.90581553539388","0.6360630007893633","0.4971434466437442","0.13891955414561907","3187.2840110897428","[3189.538616516646,3192.336383483353]","[3190.9374999999995,3189.961]","47.21902409985569","[-152.14971216992365,-88.56507232357161,-63.58463984635203]","[3187.8726446477604,3196.0655017906174,3179.6797875049033]","-1.9157088122605097","""""","1765438858760","1"
"RELIANCE","2025-12-10T15:29:50+05:30","1533.2","1535.1","3.0","1535.1","1533.2","0.0","0.0","HOLD","0.0","0.0","0.0","0.0","1533.2","30.768570108900207","0.46507139976142753","0.47105873927426656","-0.005987339512839029","1538.9940675200658","[1541.7370651568417,1543.102934843159]","[1542.42,1541.2979999999998]","45.04283732848074","[-1701.6258204335074,-1669.187507094144,-32.4383133393635]","[1535.357945507947,1540.9365169365185,1529.779374079376]","-55.81395348837363","""rsi says BUY, bb_low says BUY, sma_trend says BUY, cmo says BUY, macd says SELL, klinger says SELL, ""","1765438858760","1"
"TITAN","2025-12-10T15:28:54+05:30","3832.1","3837.35","27.0","3837.35","3832.1","0.0","0.0","HOLD","0.0","0.0","0.0","0.0","3832.1","2.542372881354922","3.773696548739281","1.8821448921242383","1.8915516566150423","3841.896362042515","[0.0,0.0]","[0.0,0.0]","49.044959664196064","[-27.23582464922935,-14.94585556185606,-12.28996908737329]","[3842.846856987702,3860.23574587659,3825.4579680988127]","-94.91525423729014","""macd says BUY, cmo says BUY, klinger says SELL, ""","1765438858760","1"
"TITAN","2025-12-10T15:28:54+05:30","3832.1","3837.35","27.0","3837.35","3832.1","0.0","0.0","BUY","3824.921428571429","3842.867857142857","5.0","3830.3053571428577","3832.1","26.226935099132906","2.266618362857571","1.874566363180461","0.3920519996771099","3845.497931296261","[3846.187490768103,3856.3425092318976]","[3851.265,3847.905999999999]","42.66957929896315","[-20.4709551049646,-8.833697245987317,-11.637257858977286]","[3842.250186342488,3856.607329199631,3827.8930434853455]","-65.53030303030462","""macd says BUY, rsi says BUY, bb_low says BUY, sma_trend says BUY, cmo says BUY, klinger says SELL, ""","1765438858760","1"
"ICICIBANK","2025-12-10T15:29:59+05:30","1365.5","1365.5","0.0","1365.5","1365.5","0.0","0.0","HOLD","0.0","0.0","0.0","0.0","1365.5","69.58358150263618","0.44025819349371886","0.4608699303561082","-0.02061173686238932","1364.897011650419","[1370.6650892928328,1371.7849107071663]","[1371.2249999999997,1370.0650000000005]","55.645058487914376","[2032.4220035076676,1588.374714170177,444.0472893374906]","[1363.9944456342755,1366.9587313485615,1361.03015991999]","36.000000000000725","""""","1765438858760","1"
"RELIANCE","2025-12-10T15:29:50+05:30","1533.2","1535.1","3.0","1535.1","1533.2","0.0","0.0","HOLD","0.0","0.0","0.0","0.0","1533.2","29.839197820406294","1.3810693924797306","1.2339849725792886","0.14708441990044197","1535.6473027060604","[1532.3898494713883,1540.860150528612]","[1536.6250000000002,0.0]","47.17211197197375","[-1820.462112618528,-1639.5152508068245,-180.94686181170368]","[1535.4175487604582,1540.9961201890294,1529.838977331887]","-55.81395348837363","""macd says BUY, rsi says BUY, sma_trend says BUY, cmo says BUY, klinger says SELL, ""","1765438858760","1"
"WIPRO","2025-12-10T15:29:25+05:30","257.45","257.7","181.0","257.7","257.15","0.0","0.0","BUY","256.9785714285714","258.15714285714284","6.0","257.33214285714286","257.45","35.16365672837664","0.10671402868837276","0.08380646962910437","0.02290755905926839","258.08056677430534","[258.7883390805281,259.27166091947186]","[259.03,258.8710000000001]","41.91980719446624","[458.5064417065968,25.11546645234695,433.39097525424984]","[257.78539445469687,258.728251597554,256.84253731183975]","-40.74074074074604","""macd says BUY, rsi says BUY, bb_low says BUY, klinger says BUY, sma_trend says BUY, cmo says BUY, ""","1765438858760","1"
"SUNPHARMA","2025-12-10T15:28:51+05:30","1789.45","1787.0","532.0","1790.0","1785.1","0.0","0.0","HOLD","0.0","0.0","0.0","0.0","1789.45","100.0","0.2952587830036464","0.13551681688255762","0.15974196612108876","1787.9872955182072","[0.0,0.0]","[0.0,0.0]","41.666666666666664","[-340.0944153139326,-125.7833799558963,-214.3110353580363]","[1788.5420111059937,1798.175344439327,1778.9086777726602]","100.0","""macd says BUY, klinger says SELL, cmo says SELL, ""","1765438858760","1"
"MARUTI","2025-12-10T15:28:44+05:30","82.62","82.62","0.0","82.62","82.62","0.0","0.0","HOLD","0.0","0.0","0.0","0.0","82.62","62.030416683385475","0.12076958191258312","0.07878707679272075","0.04198250511986239","82.57687956112537","[82.81270166537925,83.58729833462073]","[83.19999999999999,83.10480000000007]","43.34097211233944","[13.241398316041844,13.769839415761352,-0.5284410997195064]","[82.24772581293938,83.2262972415108,81.26915438436795]","13.25301204819273","""""","1765438858760","1"
"NESTLEIND","2025-12-10T15:29:31+05:30","1208.6","1208.3","44.0","1208.6","1208.3","0.0","0.0","HOLD","0.0","0.0","0.0","0.0","1208.6","47.01517166190793","0.4825780496300922","0.4313628233066326","0.051215226323459595","1208.4265600079743","[1210.1931426888543,1211.981857311146]","[1211.0875,1210.1370000000002]","46.2696186582394","[-9.46841935192499,-10.964968083279777,1.4965487313547854]","[1208.784193576341,1211.941336433484,1205.6270507191982]","-1.2048192771129225","""macd says BUY, bb_low says BUY, klinger says BUY, sma_trend says BUY, ""","1765438858760","1"
"TECHM","2025-12-10T15:29:22+05:30","1549.0","1551.5","121.0","1551.5","1549.0","0.0","0.0","HOLD","0.0","0.0","0.0","0.0","1549.0","39.21476559864772","0.8433574136599873","0.85185171571433","-0.008494302054342762","1555.6574811732069","[1564.7096428950963,1568.0703571049037]","[1566.39,1564.625000000001]","43.021882892352146","[-28.94707341475882,-23.738822741042863,-5.2082506737159555]","[1550.4739756395952,1555.5739756395951,1545.3739756395953]","-23.469387755101685","""rsi says BUY, bb_low says BUY, sma_trend says BUY, macd says SELL, klinger says SELL, ""","1765438858760","1"
"ADANIENT","2025-12-10T15:29:37+05:30","2214.85","2212.0","97.0","2216.25","2212.0","0.0","0.0","HOLD","0.0","0.0","0.0","0.0","2214.85","50.18776599144473","1.2456065473793387","1.0146300457688229","0.23097650161051583","2226.2376136212124","[2243.7636691539924,2249.001330846007]","[2246.3824999999997,2244.5]","59.966874290787246","[25.37670977712753,-60.98099053889728,86.35770031602482]","[2213.440011530648,2225.8542972449336,2201.0257258163624]","0.24449877750477497","""macd says BUY, bb_low says BUY, klinger says BUY, sma_trend says BUY, ""","1765438858760","1"
"ULTRACEMCO","2025-12-10T15:29:03+05:30","11315.0","11315.2","90.0","11328.8","11315.0","0.0","0.0","BUY","11305.371428571429","11329.442857142856","5.0","11312.592857142858","11315.0","44.899343460753826","3.1409391758297716","2.6551353210154693","0.4858038548143022","11367.3736793333","[11375.443791234196,11387.001208765809]","[11381.222500000002,11375.607]","45.778207490968065","[-94.5499508128022,-101.0526879123174,6.502737099515201]","[11318.89294194528,11338.150084802422,11299.635799088135]","-10.45104510451112","""macd says BUY, rsi says BUY, bb_low says BUY, klinger says BUY, sma_trend says BUY, ""","1765438858760","1"
"MARUTI","2025-12-10T15:28:44+05:30","82.62","82.62","0.0","82.62","82.62","0.0","0.0","HOLD","0.0","0.0","0.0","0.0","82.62","62.030416683385475","0.12076958191258312","0.07878707679272075","0.04198250511986239","82.57687956112537","[82.81270166537925,83.58729833462073]","[83.19999999999999,83.10480000000007]","43.34097211233944","[13.241398316041844,13.769839415761352,-0.5284410997195064]","[82.24772581293938,83.2262972415108,81.26915438436795]","13.25301204819273","""""","1765438858760","1"
"ULTRACEMCO","2025-12-10T15:29:03+05:30","11315.0","11315.2","90.0","11328.8","11315.0","0.0","0.0","BUY","11305.371428571429","11329.442857142856","5.0","11312.592857142858","11315.0","44.89918166071033","7.406256522643162","6.825952162332252","0.5803043603109099","11376.216497077134","[11393.79598653513,11424.91401346487]","[11409.355,11394.663000000002]","45.778207490968065","[-196.9206609325828,-229.12200536504596,32.201344432463145]","[11318.89303670596,11338.150179563105,11299.635893848816]","-10.45104510451112","""macd says BUY, rsi says BUY, bb_low says BUY, klinger says BUY, sma_trend says BUY, ""","1765438858760","1"
"KOTAKBANK","2025-12-10T15:28:57+05:30","2124.0","2128.45","165.0","2130.75","2124.0","0.0","0.0","HOLD","0.0","0.0","0.0","0.0","2124.0","36.58452902170042","0.767069021460884","0.6538140512216507","0.11325497023923324","2132.8288472438576","[2137.666699092395,2141.093300907605]","[2139.38,2138.182]","39.96341790700048","[178.7800833037953,269.4445626879045,-90.66447938410926]","[2127.7298232461367,2134.779823246137,2120.6798232461365]","-29.966329966328008","""macd says BUY, rsi says BUY, bb_low says BUY, sma_trend says BUY, klinger says SELL, ""","1765438858760","1"
"COALINDIA","2025-12-10T15:29:40+05:30","381.35","381.65","87.0","382.0","381.2","0.0","0.0","HOLD","0.0","0.0","0.0","0.0","381.35","42.21327520101865","0.11482688809149975","0.0879402040265839","0.026886684064915872","381.4850801628338","[382.1085795957361,382.68642040426386]","[382.3975,382.253]","39.90941678265438","[-673.1469804877694,-534.1037251935054,-139.043255294264]","[381.8492952169556,383.3064380740985,380.3921523598128]","-17.14285714285589","""macd says BUY, rsi says BUY, bb_low says BUY, sma_trend says BUY, klinger says SELL, ""","1765438858760","1"
"ADANIENT","2025-12-10T15:29:37+05:30","2214.85","2212.0","97.0","2216.25","2212.0","0.0","0.0","HOLD","0.0","0.0","0.0","0.0","2214.85","50.18776599144473","1.2456065473793387","1.0146300457688229","0.23097650161051583","2226.2376136212124","[2243.7636691539924,2249.001330846007]","[2246.3824999999997,2244.5]","59.966874290787246","[25.37670977712753,-60.98099053889728,86.35770031602482]","[2213.440011530648,2225.8542972449336,2201.0257258163624]","0.24449877750477497","""macd says BUY, bb_low says BUY, klinger says BUY, sma_trend says BUY, ""","1765438858760","1"
"TITAN","2025-12-10T15:28:54+05:30","3832.1","3837.35","27.0","3837.35","3832.1","0.0","0.0","BUY","3824.921428571429","3842.867857142857","5.0","3830.3053571428577","3832.1","26.185446892894262","1.951044355115755","1.4795244671608403","0.4715198879549145","3845.338442115294","[3846.396806308283,3856.2631936917182]","[3851.330000000001,3848.7649999999994]","42.58507225670644","[-20.942778325249215,-9.355994208332712,-11.586784116916505]","[3842.249235477569,3856.606378334712,3827.8920926204264]","-65.53030303030462","""macd says BUY, rsi says BUY, bb_low says BUY, sma_trend says BUY, cmo says BUY, klinger says SELL, ""","1765438858760","1"
"ULTRACEMCO","2025-12-10T15:29:03+05:30","11315.0","11315.2","90.0","11328.8","11315.0","0.0","0.0","BUY","11305.371428571429","11329.442857142856","5.0","11312.592857142858","11315.0","44.454288008797896","10.459572598158047","9.6427682140203","0.8168043841377486","11320.815629770992","[11316.45666591477,11370.948334085231]","[11343.7025,0.0]","48.821685753137054","[4.601673962915756,0.5572894242636102,4.044384538652146]","[11318.86104674465,11338.118189601792,11299.603903887508]","-10.45104510451112","""macd says BUY, rsi says BUY, bb_low says BUY, klinger says BUY, sma_trend says BUY, ""","1765438858760","1"
"AXISBANK","2025-12-10T15:29:00+05:30","1275.45","1275.5","70.0","1277.15","1274.75","0.0","0.0","BUY","1273.5607142857143","1278.2839285714288","5.0","1274.977678571429","1275.45","32.07131500544611","0.4445857260873254","0.409633031547991","0.03495269453933436","1274.7568570218743","[1277.8671530298589,1279.7228469701408]","[1278.7949999999998,1278.062]","44.23207069005215","[-416.6566136466812,-190.18738706636063,-226.46922658032057]","[1277.237409296328,1281.0159807248997,1273.4588378677563]","-55.22388059701523","""macd says BUY, rsi says BUY, bb_low says BUY, sma_trend says BUY, cmo says BUY, klinger says SELL, ""","1765438858760","1"
"COALINDIA","2025-12-10T15:29:40+05:30","381.35","381.65","87.0","382.0","381.2","0.0","0.0","HOLD","0.0","0.0","0.0","0.0","381.35","42.20615978108049","0.14302581338102982","0.12379059683323396","0.019235216547795864","381.48068521257574","[382.0937107766335,382.6912892233666]","[382.3925,382.1629999999999]","40.7242315974692","[-646.0369987588537,-500.0262192752078,-146.01077948364588]","[381.8493555350291,383.30649839217193,380.3922126778862]","-17.14285714285589","""macd says BUY, rsi says BUY, bb_low says BUY, sma_trend says BUY, klinger says SELL, ""","1765438858760","1"
"ASIANPAINT","2025-12-10T15:29:19+05:30","2800.05","2800.65","68.0","2803.0","2800.05","0.0","0.0","HOLD","0.0","0.0","0.0","0.0","2800.05","40.77349696623285","1.020739506363043","0.7967595063608812","0.22398000000216167","2803.372975139228","[2805.0218639821355,2809.8081360178644]","[2807.415,2805.916]","47.98963651041392","[-16.035417188439794,-10.351308003951088,-5.684109184488706]","[2802.4130228479016,2808.998737133616,2795.827308562187]","-28.461538461537064","""macd says BUY, rsi says BUY, bb_low says BUY, sma_trend says BUY, klinger says SELL, ""","1765438858760","1"
"TATASTEEL","2025-12-10T15:29:15+05:30","162.0","162.1","2605.0","162.1","161.9","0.0","0.0","HOLD","0.0","0.0","0.0","0.0","162.0","42.367504609386366","0.16204660929207648","0.1642402614333567","-0.002193652141280228","162.60272570640586","[163.06650376886802,163.663496231132]","[163.365,162.99299999999997]","45.30063490612557","[-1138.1869117990605,-753.4537529413597,-384.7331588577008]","[162.13330830514766,162.6261654480048,161.64045116229053]","-19.999999999998863","""rsi says BUY, bb_low says BUY, sma_trend says BUY, macd says SELL, klinger says SELL, ""","1765438858760","1"
"M&M","2025-12-10T15:29:34+05:30","3634.9","3628.5","123.0","3634.9","3627.0","0.0","0.0","HOLD","0.0","0.0","0.0","0.0","3634.9","56.30705161412439","6.837660131662233","6.826121293792879","0.011538837869354168","3637.770574290545","[3650.901431751928,3674.8435682480726]","[3662.8725,3647.6989999999983]","54.6563118781549","[0.33607527959532035,-161.842339181215,162.17841446081033]","[3631.326886502819,3640.676886502819,3621.976886502819]","31.15468409586183","""macd says BUY, bb_low says BUY, klinger says BUY, sma_trend says BUY, rsi says SELL, cmo says SELL, ""","1765438858760","1"
"ADANIPORTS","2025-12-10T15:29:09+05:30","1496.5","1494.0","75.0","1496.5","1494.0","0.0","0.0","BUY","1493.5857142857142","1500.8714285714286","5.0","1495.7714285714285","1496.5","42.92404766733543","1.209713442992097","1.0874744017179234","0.12223904127417362","1503.522864786128","[1512.0101327587013,1516.7648672412988]","[1514.3875,1512.1339999999996]","51.2562594428532","[-50.125501045773206,-69.27620291645748,19.150701870684273]","[1497.4259593117213,1503.2545307402927,1491.5973878831498]","-12.340425531915042","""macd says BUY, rsi says BUY, bb_low says BUY, klinger says BUY, sma_trend says BUY, ""","1765438858760","1"
"BHARTIARTL","2025-12-10T15:28:26+05:30","2067.3","2065.2","1289.0","2067.3","2064.65","0.0","0.0","HOLD","0.0","0.0","0.0","0.0","2067.3","50.013326919041226","1.162785335233366","1.0212151116783974","0.1415702235549685","2075.6380988241012","[2078.653205277507,2083.056794722494]","[2080.8550000000005,2078.8579999999997]","50.026296675912874","[276.14142402800576,124.90191844954524,151.23950557846052]","[2066.8036997388035,2072.5679854530895,2061.0394140245176]","-8.896797153024796","""macd says BUY, bb_low says BUY, klinger says BUY, sma_trend says BUY, ""","1765438858760","1"
"ICICIBANK","2025-12-10T15:29:59+05:30","1365.5","1365.5","0.0","1365.5","1365.5","0.0","0.0","HOLD","0.0","0.0","0.0","0.0","1365.5","69.58133432071241","1.1264299204997317","1.035020888693992","0.09140903180573944","1364.7960568495898","[1366.2536157696534,1372.4813842303463]","[1369.3674999999998,1367.6730000000002]","55.645058487914376","[2125.0251179201327,1705.7492818187284,419.2758361014044]","[1363.9944455831696,1366.9587312974554,1361.030159868884]","36.000000000000725","""""","1765438858760","1"
"AXISBANK","2025-12-10T15:29:00+05:30","1275.45","1275.5","70.0","1277.15","1274.75","0.0","0.0","BUY","1273.5607142857143","1278.2839285714288","5.0","1274.977678571429","1275.45","32.07131500544611","0.4445857260873254","0.409633031547991","0.03495269453933436","1274.7568570218743","[1277.8671530298589,1279.7228469701408]","[1278.7949999999998,1278.062]","44.23207069005215","[-416.6566136466812,-190.18738706636063,-226.46922658032057]","[1277.237409296328,1281.0159807248997,1273.4588378677563]","-55.22388059701523","""macd says BUY, rsi says BUY, bb_low says BUY, sma_trend says BUY, cmo says BUY, klinger says SELL, ""","1765438858760","1"
"SUNPHARMA","2025-12-10T15:28:51+05:30","1789.45","1787.0","532.0","1790.0","1785.1","0.0","0.0","HOLD","0.0","0.0","0.0","0.0","1789.45","63.67795468297188","1.005619115947411","0.8160706423052951","0.1895484736421159","1784.386165844992","[1784.8939860015766,1790.0910139984226]","[1787.4924999999996,1786.1810000000005]","48.928744051928","[-134.8940482164876,-163.577912223081,28.68386400659341]","[1787.1201281759795,1793.4701281759797,1780.7701281759794]","66.66666666666437","""macd says BUY, klinger says BUY, sma_trend says BUY, rsi says SELL, cmo says SELL, ""","1765438858760","1"
"COALINDIA","2025-12-10T15:29:40+05:30","381.35","381.65","87.0","382.0","381.2","0.0","0.0","HOLD","0.0","0.0","0.0","0.0","381.35","42.21327520101865","0.11482688809149975","0.0879402040265839","0.026886684064915872","381.4850801628338","[382.1085795957361,382.68642040426386]","[382.3975,382.253]","39.90941678265438","[-673.1469804877694,-534.1037251935054,-139.043255294264]","[381.8492952169556,383.3064380740985,380.3921523598128]","-17.14285714285589","""macd says BUY, rsi says BUY, bb_low says BUY, sma_trend says BUY, klinger says SELL, ""","1765438858760","1"
